customer_id,age,average_purchase,loyalty_score,preferred_color,membership_level,is_active,has_subscription,marketing_consent,last_feedback,registration_date,membership_duration_days,tags
364,65,61.49,6.3,Black,Gold,False,1,Yes,Customer feedback 363: Great service!,2024-11-17 09:44:26.081872,402.8,"{'interests': ['Technology', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
365,18,65.36,6.4,Yellow,Platinum,True,0,No,Customer feedback 364: Need improvement,2024-09-29 09:44:26.081874,588.8,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
366,33,136.11,8.2,Black,Gold,False,1,No,Customer feedback 365: Could be better,2022-10-07 09:44:26.081876,89.2,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
367,78,34.75,3.3,Red,Bronze,False,1,No,Customer feedback 366: Could be better,2023-04-19 09:44:26.081878,431.0,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
368,81,109.46,7.3,Green,Gold,False,1,No,Customer feedback 367: Excellent products,2024-01-29 09:44:26.081881,174.8,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
369,80,97.32,5.3,Red,Platinum,False,0,No,Customer feedback 368: Need improvement,2023-09-28 09:44:26.081883,987.1,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
370,86,81.6,7.9,Red,Platinum,True,1,No,Customer feedback 369: Could be better,2022-11-24 09:44:26.081885,561.2,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
371,39,95.0,9.9,Blue,Platinum,True,1,Yes,Customer feedback 370: Excellent products,2024-02-13 09:44:26.081887,687.4,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
372,84,78.81,2.0,Green,Bronze,True,1,Yes,Customer feedback 371: Could be better,2023-01-25 09:44:26.081890,325.4,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
373,43,138.56,9.9,Red,Platinum,False,0,Yes,Customer feedback 372: Need improvement,2024-02-03 09:44:26.081892,94.7,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
374,33,145.11,0.9,Yellow,Bronze,False,0,No,Customer feedback 373: Great service!,2024-02-13 09:44:26.081894,975.9,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
375,68,82.86,0.0,Red,Gold,True,0,Yes,Customer feedback 374: Need improvement,2025-03-09 09:44:26.081896,286.3,"{'interests': ['Technology', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
376,74,106.89,0.4,Yellow,Platinum,False,1,No,Customer feedback 375: Need improvement,2024-03-29 09:44:26.081899,423.8,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
377,46,66.87,3.4,Blue,Gold,False,0,Yes,Customer feedback 376: Could be better,2024-03-15 09:44:26.081901,649.9,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
378,86,126.83,6.3,Red,Silver,True,1,Yes,Customer feedback 377: Could be better,2025-02-07 09:44:26.081903,24.7,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
379,64,126.18,0.7,Black,Gold,True,0,No,Customer feedback 378: Need improvement,2024-07-25 09:44:26.081905,810.3,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
380,79,92.62,0.1,Blue,Silver,False,1,Yes,Customer feedback 379: Excellent products,2023-07-10 09:44:26.081907,536.6,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
381,86,100.42,9.4,Yellow,Gold,False,0,Yes,Customer feedback 380: Excellent products,2024-12-19 09:44:26.081910,278.2,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
382,33,97.66,8.2,Blue,Bronze,False,1,Yes,Customer feedback 381: Excellent products,2024-11-25 09:44:26.081912,61.6,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
383,65,59.54,8.1,Red,Gold,True,0,No,Customer feedback 382: Could be better,2022-12-07 09:44:26.081914,162.5,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
384,56,138.65,8.8,Green,Bronze,True,0,Yes,Customer feedback 383: Could be better,2023-06-04 09:44:26.081916,895.0,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
385,50,80.83,7.0,Green,Bronze,True,0,No,Customer feedback 384: Need improvement,2024-03-24 09:44:26.081919,686.0,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
386,40,81.0,1.0,Yellow,Platinum,True,1,Yes,Customer feedback 385: Great service!,2023-03-23 09:44:26.081921,249.9,"{'interests': ['Technology', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
387,27,96.24,4.0,Yellow,Bronze,False,0,Yes,Customer feedback 386: Could be better,2022-08-11 09:44:26.081923,65.6,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
388,86,124.89,7.2,Green,Silver,True,0,Yes,Customer feedback 387: Need improvement,2024-05-31 09:44:26.081925,690.6,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
389,51,85.22,2.8,Yellow,Platinum,True,0,Yes,Customer feedback 388: Need improvement,2025-01-03 09:44:26.081928,572.4,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
390,69,51.2,6.9,Blue,Platinum,False,0,No,Customer feedback 389: Great service!,2024-03-07 09:44:26.081930,404.5,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
391,27,77.83,0.2,Black,Gold,False,1,Yes,Customer feedback 390: Excellent products,2023-10-18 09:44:26.081932,363.6,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
392,36,110.6,3.1,Black,Bronze,False,0,No,Customer feedback 391: Need improvement,2023-01-23 09:44:26.081934,216.8,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
393,75,154.74,5.5,Blue,Bronze,True,1,No,Customer feedback 392: Need improvement,2024-12-15 09:44:26.081936,669.6,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
394,18,68.5,6.3,Black,Silver,False,1,Yes,Customer feedback 393: Need improvement,2023-09-21 09:44:26.081939,970.7,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
395,86,67.59,5.8,Red,Gold,False,1,Yes,Customer feedback 394: Excellent products,2023-07-03 09:44:26.081941,175.7,"{'interests': ['Food', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
396,21,62.19,7.0,Blue,Gold,True,1,No,Customer feedback 395: Excellent products,2023-08-28 09:44:26.081943,597.1,"{'interests': ['Technology', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
397,33,59.08,0.1,Yellow,Platinum,True,0,No,Customer feedback 396: Great service!,2024-04-29 09:44:26.081945,424.2,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
398,41,130.14,1.0,Blue,Platinum,False,1,Yes,Customer feedback 397: Could be better,2023-09-17 09:44:26.081947,446.7,"{'interests': ['Food', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
399,19,137.37,8.7,Green,Platinum,True,1,Yes,Customer feedback 398: Excellent products,2022-07-30 09:44:26.081950,254.1,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
400,49,104.44,6.8,Yellow,Silver,False,1,Yes,Customer feedback 399: Could be better,2024-04-13 09:44:26.081952,825.1,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
401,41,88.31,1.1,Green,Silver,False,1,Yes,Customer feedback 400: Could be better,2022-10-25 09:44:26.081954,485.3,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
402,29,144.78,8.4,Yellow,Platinum,True,0,Yes,Customer feedback 401: Excellent products,2024-10-18 09:44:26.081957,543.4,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
403,67,104.35,2.4,Black,Gold,False,0,No,Customer feedback 402: Need improvement,2023-09-25 09:44:26.081959,304.8,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
404,52,127.24,4.8,Blue,Silver,True,1,Yes,Customer feedback 403: Great service!,2024-01-08 09:44:26.081961,181.8,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
405,50,87.09,1.5,Red,Gold,True,1,Yes,Customer feedback 404: Could be better,2022-10-12 09:44:26.081963,85.9,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
406,50,101.11,7.1,Yellow,Gold,True,1,No,Customer feedback 405: Need improvement,2024-12-20 09:44:26.081966,714.1,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
407,78,69.07,6.7,Yellow,Bronze,False,0,Yes,Customer feedback 406: Excellent products,2024-11-05 09:44:26.081968,196.2,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
408,68,115.73,2.1,Green,Platinum,True,0,Yes,Customer feedback 407: Could be better,2024-11-09 09:44:26.081970,690.1,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
409,60,104.77,8.6,Black,Bronze,True,0,No,Customer feedback 408: Could be better,2023-04-19 09:44:26.081972,390.4,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
410,29,77.64,4.0,Green,Platinum,False,0,Yes,Customer feedback 409: Could be better,2022-11-12 09:44:26.081974,415.8,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
411,84,77.97,2.9,Green,Platinum,False,0,No,Customer feedback 410: Need improvement,2024-06-09 09:44:26.081977,469.2,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
412,82,140.4,1.5,Black,Gold,False,1,Yes,Customer feedback 411: Need improvement,2024-10-19 09:44:26.081979,367.7,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
413,50,149.29,2.7,Red,Platinum,False,0,Yes,Customer feedback 412: Need improvement,2023-04-22 09:44:26.081981,100.6,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
414,57,94.67,0.2,Green,Gold,True,0,Yes,Customer feedback 413: Could be better,2023-06-28 09:44:26.081983,309.6,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
415,60,101.69,5.8,Green,Gold,True,1,No,Customer feedback 414: Could be better,2023-04-12 09:44:26.081985,663.7,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
416,61,110.0,8.4,Yellow,Platinum,True,0,No,Customer feedback 415: Great service!,2025-02-15 09:44:26.081988,665.8,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
417,46,103.7,5.5,Black,Gold,False,0,No,Customer feedback 416: Great service!,2023-07-06 09:44:26.081990,286.2,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
418,30,58.14,2.2,Blue,Gold,False,0,No,Customer feedback 417: Need improvement,2024-08-08 09:44:26.081992,460.1,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
419,29,110.7,0.3,Red,Gold,True,1,Yes,Customer feedback 418: Need improvement,2025-03-28 09:44:26.081994,193.4,"{'interests': ['Food', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
420,63,47.8,2.1,Red,Silver,False,0,No,Customer feedback 419: Excellent products,2023-12-27 09:44:26.081997,210.4,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
421,19,81.68,4.2,Black,Gold,False,1,No,Customer feedback 420: Need improvement,2024-01-07 09:44:26.081999,23.0,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
422,52,112.64,7.6,Yellow,Silver,True,1,No,Customer feedback 421: Great service!,2023-02-10 09:44:26.082001,896.7,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
423,25,115.0,1.9,Yellow,Silver,True,0,Yes,Customer feedback 422: Great service!,2022-10-20 09:44:26.082003,210.7,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
424,43,79.75,7.2,Black,Gold,False,0,Yes,Customer feedback 423: Great service!,2024-03-29 09:44:26.082006,227.5,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
425,51,88.54,8.7,Yellow,Gold,False,0,No,Customer feedback 424: Could be better,2023-10-03 09:44:26.082008,279.6,"{'interests': ['Food', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
426,24,85.15,4.5,Red,Silver,False,0,No,Customer feedback 425: Could be better,2023-12-04 09:44:26.082010,127.4,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
427,85,97.43,8.2,Red,Silver,True,1,Yes,Customer feedback 426: Need improvement,2024-09-05 09:44:26.082012,639.3,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
428,75,99.33,5.5,Blue,Gold,True,0,No,Customer feedback 427: Excellent products,2024-10-21 09:44:26.082015,75.1,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
429,46,116.71,6.4,Black,Gold,True,1,No,Customer feedback 428: Excellent products,2024-11-30 09:44:26.082017,134.2,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
430,53,87.08,5.3,Green,Platinum,True,1,No,Customer feedback 429: Excellent products,2024-05-02 09:44:26.082019,644.8,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
431,38,109.33,4.6,Green,Silver,True,1,No,Customer feedback 430: Could be better,2024-09-24 09:44:26.082021,339.7,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
432,53,112.68,2.3,Blue,Silver,False,1,Yes,Customer feedback 431: Great service!,2023-04-05 09:44:26.082023,707.9,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
433,27,104.96,3.0,Blue,Platinum,False,1,Yes,Customer feedback 432: Great service!,2024-09-02 09:44:26.082026,557.4,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
434,41,93.51,2.9,Yellow,Silver,False,0,Yes,Customer feedback 433: Could be better,2023-09-08 09:44:26.082028,256.0,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
435,81,104.52,5.6,Blue,Bronze,True,1,No,Customer feedback 434: Excellent products,2024-05-11 09:44:26.082030,650.8,"{'interests': ['Technology', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
436,66,118.79,1.2,Blue,Silver,True,1,No,Customer feedback 435: Excellent products,2022-08-21 09:44:26.082032,116.3,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
437,53,120.98,9.2,Green,Platinum,True,0,Yes,Customer feedback 436: Need improvement,2024-03-19 09:44:26.082034,536.4,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
438,41,145.38,7.2,Yellow,Bronze,False,0,Yes,Customer feedback 437: Need improvement,2023-06-01 09:44:26.082037,437.1,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
439,40,75.25,4.0,Blue,Gold,True,1,Yes,Customer feedback 438: Excellent products,2023-09-04 09:44:26.082039,267.9,"{'interests': ['Sports', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
440,79,89.0,1.6,Blue,Platinum,True,1,No,Customer feedback 439: Could be better,2023-01-27 09:44:26.082041,604.0,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
441,54,59.66,8.8,Yellow,Platinum,False,0,Yes,Customer feedback 440: Excellent products,2024-08-08 09:44:26.082043,871.3,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
442,29,123.28,8.2,Black,Gold,True,1,No,Customer feedback 441: Need improvement,2023-10-20 09:44:26.082045,998.9,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
443,72,91.64,7.2,Yellow,Platinum,False,0,No,Customer feedback 442: Excellent products,2023-05-05 09:44:26.082048,607.8,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
444,30,105.15,2.7,Green,Silver,True,0,Yes,Customer feedback 443: Could be better,2025-01-12 09:44:26.082050,404.7,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
445,40,84.89,4.0,Black,Gold,True,1,Yes,Customer feedback 444: Great service!,2024-04-06 09:44:26.082052,225.2,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
446,47,91.83,1.0,Red,Platinum,False,0,No,Customer feedback 445: Could be better,2023-11-16 09:44:26.082054,257.1,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
447,34,130.58,1.9,Yellow,Gold,False,1,Yes,Customer feedback 446: Could be better,2024-09-14 09:44:26.082056,479.5,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
448,79,117.36,7.8,Green,Gold,False,1,Yes,Customer feedback 447: Need improvement,2022-09-27 09:44:26.082059,367.3,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
449,30,97.21,7.2,Black,Gold,False,1,No,Customer feedback 448: Could be better,2023-11-17 09:44:26.082061,913.8,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
450,76,119.2,5.9,Yellow,Bronze,False,0,No,Customer feedback 449: Could be better,2023-06-30 09:44:26.082063,368.3,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
451,36,119.75,9.0,Blue,Platinum,False,1,No,Customer feedback 450: Need improvement,2025-02-26 09:44:26.082065,373.4,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
